Speaker,Language,Text,ID_unigram_coupe,ID_unigram_esidaine,ID_bigram_coupe,ID_bigram_esidaine,ID_trigram_esidaine,ID_4gram_esidaine,IR_unigram_esidaine,IR_bigram_esidaine,IR_trigram_esidaine,IR_4gram_esidaine
SPA_F3(Mo),SPA,O6,8.32,,5.43,,,,,,,
SPA_F3(Mo),SPA,O8,8.32,,5.43,,,,,,,
SPA_F3(Mo),SPA,O9,8.32,,5.43,,,,,,,
SPA_F3(Mo),SPA,P0,8.32,,5.43,,,,,,,
SPA_F3(Mo),SPA,P1,8.32,,5.43,,,,,,,
SPA_F3(Mo),SPA,P2,8.32,,5.43,,,,,,,
SPA_F3(Mo),SPA,P3,8.32,,5.43,,,,,,,
SPA_F3(Mo),SPA,P8,8.32,,5.43,,,,,,,
SPA_F3(Mo),SPA,P9,8.32,,5.43,,,,,,,
SPA_F3(Mo),SPA,Q0,8.32,,5.43,,,,,,,
SPA_F3(Mo),SPA,Q1,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,O1,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,O2,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,O3,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,O4,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,O6,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,O8,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,O9,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,P0,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,P1,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,P2,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,P3,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,P8,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,P9,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,Q0,8.32,,5.43,,,,,,,
SPA_M1(Bo),SPA,Q1,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,O1,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,O2,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,O3,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,O4,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,O6,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,O8,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,O9,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,P0,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,P1,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,P2,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,P3,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,P8,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,P9,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,Q0,8.32,,5.43,,,,,,,
SPA_M4(In),SPA,Q1,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,O1,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,O2,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,O3,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,O4,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,O6,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,O8,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,O9,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,P0,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,P1,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,P2,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,P3,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,P8,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,P9,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,Q0,8.32,,5.43,,,,,,,
SPA_M4(Ma),SPA,Q1,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,O1,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,O2,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,O3,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,O4,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,O6,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,O8,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,O9,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,P0,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,P1,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,P2,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,P3,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,P8,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,P9,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,Q0,8.32,,5.43,,,,,,,
SPA_M5(Ax),SPA,Q1,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,O1,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,O2,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,O3,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,O4,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,O6,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,O8,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,O9,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,P0,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,P1,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,P2,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,P3,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,P8,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,P9,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,Q0,8.32,,5.43,,,,,,,
SPA_M5(Jo),SPA,Q1,8.32,,5.43,,,,,,,
SRP_F1(Li),SRP,O1,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,O2,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,O3,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,O4,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,O6,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,O8,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,O9,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,P0,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,P1,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,P2,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,P3,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,P8,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,P9,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,Q0,8.79,,5.47,,,,,,,
SRP_F1(Li),SRP,Q1,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,O1,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,O2,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,O3,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,O4,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,O6,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,O8,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,O9,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,P0,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,P1,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,P2,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,P3,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,P8,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,P9,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,Q0,8.79,,5.47,,,,,,,
SRP_F2(Le),SRP,Q1,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,O1,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,O2,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,O3,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,O4,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,O6,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,O8,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,O9,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,P0,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,P1,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,P2,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,P3,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,P8,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,P9,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,Q0,8.79,,5.47,,,,,,,
SRP_F3(Je),SRP,Q1,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,O1,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,O2,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,O3,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,O4,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,O6,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,O8,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,O9,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,P0,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,P1,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,P2,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,P3,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,P8,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,P9,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,Q0,8.79,,5.47,,,,,,,
SRP_F4(So),SRP,Q1,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,O1,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,O2,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,O3,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,O4,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,O6,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,O8,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,O9,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,P0,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,P1,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,P2,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,P3,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,P8,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,P9,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,Q0,8.79,,5.47,,,,,,,
SRP_F5(Ol),SRP,Q1,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,O1,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,O2,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,O3,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,O4,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,O6,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,O8,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,O9,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,P0,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,P1,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,P2,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,P3,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,P8,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,P9,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,Q0,8.79,,5.47,,,,,,,
SRP_M1(Go),SRP,Q1,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,O1,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,O2,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,O3,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,O4,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,O6,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,O8,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,O9,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,P0,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,P1,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,P2,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,P3,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,P8,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,P9,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,Q0,8.79,,5.47,,,,,,,
SRP_M2(Iv),SRP,Q1,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,O1,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,O2,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,O3,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,O4,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,O6,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,O8,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,O9,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,P0,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,P1,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,P2,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,P3,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,P8,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,P9,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,Q0,8.79,,5.47,,,,,,,
SRP_M3(Pe),SRP,Q1,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,O1,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,O2,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,O3,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,O4,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,O6,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,O8,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,O9,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,P0,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,P1,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,P2,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,P3,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,P8,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,P9,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,Q0,8.79,,5.47,,,,,,,
SRP_M4(Vo),SRP,Q1,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,O1,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,O2,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,O3,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,O4,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,O6,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,O8,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,O9,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,P0,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,P1,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,P2,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,P3,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,P8,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,P9,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,Q0,8.79,,5.47,,,,,,,
SRP_M5(Ste),SRP,Q1,8.79,,5.47,,,,,,,
THA_F1(Ja),THA,O1,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,O2,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,O3,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,O4,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,O6,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,O8,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,O9,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,P0,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,P1,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,P2,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,P3,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,P8,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,P9,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,Q0,9.13,,7.19,,,,,,,
THA_F1(Ja),THA,Q1,9.13,,7.19,,,,,,,
THA_F2(Si),THA,O1,9.13,,7.19,,,,,,,
THA_F2(Si),THA,O2,9.13,,7.19,,,,,,,
THA_F2(Si),THA,O3,9.13,,7.19,,,,,,,
THA_F2(Si),THA,O4,9.13,,7.19,,,,,,,
THA_F2(Si),THA,O6,9.13,,7.19,,,,,,,
THA_F2(Si),THA,O8,9.13,,7.19,,,,,,,
THA_F2(Si),THA,O9,9.13,,7.19,,,,,,,
THA_F2(Si),THA,P0,9.13,,7.19,,,,,,,
THA_F2(Si),THA,P1,9.13,,7.19,,,,,,,
THA_F2(Si),THA,P2,9.13,,7.19,,,,,,,
THA_F2(Si),THA,P3,9.13,,7.19,,,,,,,
THA_F2(Si),THA,P8,9.13,,7.19,,,,,,,
THA_F2(Si),THA,P9,9.13,,7.19,,,,,,,
THA_F2(Si),THA,Q0,9.13,,7.19,,,,,,,
THA_F2(Si),THA,Q1,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,O1,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,O2,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,O3,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,O4,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,O6,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,O8,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,O9,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,P0,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,P1,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,P2,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,P3,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,P8,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,P9,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,Q0,9.13,,7.19,,,,,,,
THA_F3(Fa),THA,Q1,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,O1,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,O2,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,O3,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,O4,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,O6,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,O8,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,O9,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,P0,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,P1,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,P2,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,P3,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,P8,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,P9,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,Q0,9.13,,7.19,,,,,,,
THA_F5(Ki),THA,Q1,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,O1,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,O2,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,O3,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,O4,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,O6,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,O8,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,O9,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,P0,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,P1,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,P2,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,P3,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,P8,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,P9,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,Q0,9.13,,7.19,,,,,,,
THA_F7(Pi),THA,Q1,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,O1,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,O2,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,O3,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,O4,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,O6,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,O8,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,O9,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,P0,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,P1,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,P2,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,P3,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,P8,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,P9,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,Q0,9.13,,7.19,,,,,,,
THA_M1(Pa),THA,Q1,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,O1,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,O2,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,O3,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,O4,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,O6,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,O8,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,O9,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,P0,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,P1,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,P2,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,P3,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,P8,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,P9,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,Q0,9.13,,7.19,,,,,,,
THA_M2(Ra),THA,Q1,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,O1,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,O2,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,O3,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,O4,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,O6,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,O8,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,O9,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,P0,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,P1,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,P2,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,P3,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,P8,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,P9,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,Q0,9.13,,7.19,,,,,,,
THA_M3(Shi),THA,Q1,9.13,,7.19,,,,,,,
THA_M4(Su),THA,O1,9.13,,7.19,,,,,,,
THA_M4(Su),THA,O2,9.13,,7.19,,,,,,,
THA_M4(Su),THA,O3,9.13,,7.19,,,,,,,
THA_M4(Su),THA,O4,9.13,,7.19,,,,,,,
THA_M4(Su),THA,O6,9.13,,7.19,,,,,,,
THA_M4(Su),THA,O8,9.13,,7.19,,,,,,,
THA_M4(Su),THA,O9,9.13,,7.19,,,,,,,
THA_M4(Su),THA,P0,9.13,,7.19,,,,,,,
THA_M4(Su),THA,P1,9.13,,7.19,,,,,,,
THA_M4(Su),THA,P2,9.13,,7.19,,,,,,,
THA_M4(Su),THA,P3,9.13,,7.19,,,,,,,
THA_M4(Su),THA,P8,9.13,,7.19,,,,,,,
THA_M4(Su),THA,P9,9.13,,7.19,,,,,,,
THA_M4(Su),THA,Q0,9.13,,7.19,,,,,,,
THA_M4(Su),THA,Q1,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,O1,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,O2,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,O3,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,O4,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,O6,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,O8,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,O9,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,P0,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,P1,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,P2,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,P3,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,P8,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,P9,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,Q0,9.13,,7.19,,,,,,,
THA_M5(Ik),THA,Q1,9.13,,7.19,,,,,,,
TUR_F1(Em),TUR,O1,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,O2,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,O3,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,O4,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,O6,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,O8,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,O9,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,P0,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,P1,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,P2,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,P3,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,P8,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,P9,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,Q0,9.19,,5.34,,,,,,,
TUR_F1(Em),TUR,Q1,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,O1,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,O2,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,O3,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,O4,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,O6,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,O8,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,O9,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,P0,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,P1,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,P2,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,P3,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,P8,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,P9,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,Q0,9.19,,5.34,,,,,,,
TUR_F2(Fe),TUR,Q1,9.19,,5.34,,,,,,,
TUR_F3(Be),TUR,O1,9.19,,5.34,,,,,,,
TUR_F3(Be),TUR,O2,9.19,,5.34,,,,,,,
TUR_F3(Be),TUR,O3,9.19,,5.34,,,,,,,
TUR_F3(Be),TUR,O4,9.19,,5.34,,,,,,,
