Speaker,Language,Text,ShE,NS_coupe,NS_sidaine,ID_bigram_coupe,ID_bigram_esidaine,ID_unigram_esidaine,ID_trigram_esidaine,ID_4gram_esidaine,IR_esidaine
VIE_M2(NVS1),VIE,O9,9.72,52,,8.02,,,,,
VIE_M2(NVS1),VIE,P0,9.72,102,,8.02,,,,,
VIE_M2(NVS1),VIE,P1,9.72,77,,8.02,,,,,
VIE_M2(NVS1),VIE,P2,9.72,81,,8.02,,,,,
VIE_M2(NVS1),VIE,P3,9.72,90,,8.02,,,,,
VIE_M2(NVS1),VIE,P8,9.72,75,,8.02,,,,,
VIE_M2(NVS1),VIE,P9,9.72,61,,8.02,,,,,
VIE_M2(NVS1),VIE,Q0,9.72,56,,8.02,,,,,
VIE_M2(NVS1),VIE,Q1,9.72,55,,8.02,,,,,
VIE_M3(Van),VIE,O1,9.72,49,,8.02,,,,,
VIE_M3(Van),VIE,O2,9.72,93,,8.02,,,,,
VIE_M3(Van),VIE,O3,9.72,55,,8.02,,,,,
VIE_M3(Van),VIE,O4,9.72,89,,8.02,,,,,
VIE_M3(Van),VIE,O6,9.72,80,,8.02,,,,,
VIE_M3(Van),VIE,O8,9.72,81,,8.02,,,,,
VIE_M3(Van),VIE,O9,9.72,52,,8.02,,,,,
VIE_M3(Van),VIE,P0,9.72,102,,8.02,,,,,
VIE_M3(Van),VIE,P1,9.72,77,,8.02,,,,,
VIE_M3(Van),VIE,P2,9.72,81,,8.02,,,,,
VIE_M3(Van),VIE,P3,9.72,90,,8.02,,,,,
VIE_M3(Van),VIE,P8,9.72,75,,8.02,,,,,
VIE_M3(Van),VIE,P9,9.72,61,,8.02,,,,,
VIE_M3(Van),VIE,Q0,9.72,56,,8.02,,,,,
VIE_M3(Van),VIE,Q1,9.72,55,,8.02,,,,,
VIE_M4(Qua),VIE,O1,9.72,49,,8.02,,,,,
VIE_M4(Qua),VIE,O2,9.72,93,,8.02,,,,,
VIE_M4(Qua),VIE,O3,9.72,55,,8.02,,,,,
VIE_M4(Qua),VIE,O4,9.72,89,,8.02,,,,,
VIE_M4(Qua),VIE,O6,9.72,80,,8.02,,,,,
VIE_M4(Qua),VIE,O8,9.72,81,,8.02,,,,,
VIE_M4(Qua),VIE,O9,9.72,52,,8.02,,,,,
VIE_M4(Qua),VIE,P0,9.72,102,,8.02,,,,,
VIE_M4(Qua),VIE,P1,9.72,77,,8.02,,,,,
VIE_M4(Qua),VIE,P2,9.72,81,,8.02,,,,,
VIE_M4(Qua),VIE,P3,9.72,90,,8.02,,,,,
VIE_M4(Qua),VIE,P8,9.72,75,,8.02,,,,,
VIE_M4(Qua),VIE,P9,9.72,61,,8.02,,,,,
VIE_M4(Qua),VIE,Q0,9.72,56,,8.02,,,,,
VIE_M4(Qua),VIE,Q1,9.72,55,,8.02,,,,,
VIE_M5(Ti),VIE,O1,9.72,49,,8.02,,,,,
VIE_M5(Ti),VIE,O2,9.72,93,,8.02,,,,,
VIE_M5(Ti),VIE,O3,9.72,55,,8.02,,,,,
VIE_M5(Ti),VIE,O4,9.72,89,,8.02,,,,,
VIE_M5(Ti),VIE,O6,9.72,80,,8.02,,,,,
VIE_M5(Ti),VIE,O8,9.72,81,,8.02,,,,,
VIE_M5(Ti),VIE,O9,9.72,52,,8.02,,,,,
VIE_M5(Ti),VIE,P0,9.72,102,,8.02,,,,,
VIE_M5(Ti),VIE,P1,9.72,77,,8.02,,,,,
VIE_M5(Ti),VIE,P2,9.72,81,,8.02,,,,,
VIE_M5(Ti),VIE,P3,9.72,90,,8.02,,,,,
VIE_M5(Ti),VIE,P8,9.72,75,,8.02,,,,,
VIE_M5(Ti),VIE,P9,9.72,61,,8.02,,,,,
VIE_M5(Ti),VIE,Q0,9.72,56,,8.02,,,,,
VIE_M5(Ti),VIE,Q1,9.72,55,,8.02,,,,,
YUE_F1(Vi),YUE,O1,7.97,59,,6.53,,,,,
YUE_F1(Vi),YUE,O2,7.97,80,,6.53,,,,,
YUE_F1(Vi),YUE,O3,7.97,96,,6.53,,,,,
YUE_F1(Vi),YUE,O4,7.97,69,,6.53,,,,,
YUE_F1(Vi),YUE,O6,7.97,80,,6.53,,,,,
YUE_F1(Vi),YUE,O8,7.97,92,,6.53,,,,,
YUE_F1(Vi),YUE,O9,7.97,56,,6.53,,,,,
YUE_F1(Vi),YUE,P0,7.97,102,,6.53,,,,,
YUE_F1(Vi),YUE,P1,7.97,88,,6.53,,,,,
YUE_F1(Vi),YUE,P2,7.97,78,,6.53,,,,,
YUE_F1(Vi),YUE,P3,7.97,83,,6.53,,,,,
YUE_F1(Vi),YUE,P8,7.97,77,,6.53,,,,,
YUE_F1(Vi),YUE,P9,7.97,90,,6.53,,,,,
YUE_F1(Vi),YUE,Q0,7.97,88,,6.53,,,,,
YUE_F1(Vi),YUE,Q1,7.97,73,,6.53,,,,,
YUE_F2(Ka),YUE,O1,7.97,59,,6.53,,,,,
YUE_F2(Ka),YUE,O2,7.97,80,,6.53,,,,,
YUE_F2(Ka),YUE,O3,7.97,96,,6.53,,,,,
YUE_F2(Ka),YUE,O4,7.97,69,,6.53,,,,,
YUE_F2(Ka),YUE,O6,7.97,80,,6.53,,,,,
YUE_F2(Ka),YUE,O8,7.97,92,,6.53,,,,,
YUE_F2(Ka),YUE,O9,7.97,56,,6.53,,,,,
YUE_F2(Ka),YUE,P0,7.97,102,,6.53,,,,,
YUE_F2(Ka),YUE,P1,7.97,88,,6.53,,,,,
YUE_F2(Ka),YUE,P2,7.97,78,,6.53,,,,,
YUE_F2(Ka),YUE,P3,7.97,83,,6.53,,,,,
YUE_F2(Ka),YUE,P8,7.97,77,,6.53,,,,,
YUE_F2(Ka),YUE,P9,7.97,90,,6.53,,,,,
YUE_F2(Ka),YUE,Q0,7.97,88,,6.53,,,,,
YUE_F2(Ka),YUE,Q1,7.97,73,,6.53,,,,,
YUE_F3(Ce),YUE,O1,7.97,59,,6.53,,,,,
YUE_F3(Ce),YUE,O2,7.97,80,,6.53,,,,,
YUE_F3(Ce),YUE,O3,7.97,96,,6.53,,,,,
YUE_F3(Ce),YUE,O4,7.97,69,,6.53,,,,,
YUE_F3(Ce),YUE,O6,7.97,80,,6.53,,,,,
YUE_F3(Ce),YUE,O8,7.97,92,,6.53,,,,,
YUE_F3(Ce),YUE,O9,7.97,56,,6.53,,,,,
YUE_F3(Ce),YUE,P0,7.97,102,,6.53,,,,,
YUE_F3(Ce),YUE,P1,7.97,88,,6.53,,,,,
YUE_F3(Ce),YUE,P2,7.97,78,,6.53,,,,,
YUE_F3(Ce),YUE,P3,7.97,83,,6.53,,,,,
YUE_F3(Ce),YUE,P8,7.97,77,,6.53,,,,,
YUE_F3(Ce),YUE,P9,7.97,90,,6.53,,,,,
YUE_F3(Ce),YUE,Q0,7.97,88,,6.53,,,,,
YUE_F3(Ce),YUE,Q1,7.97,73,,6.53,,,,,
YUE_F5(Ye),YUE,O1,7.97,59,,6.53,,,,,
YUE_F5(Ye),YUE,O2,7.97,80,,6.53,,,,,
YUE_F5(Ye),YUE,O3,7.97,96,,6.53,,,,,
YUE_F5(Ye),YUE,O4,7.97,69,,6.53,,,,,
YUE_F5(Ye),YUE,O6,7.97,80,,6.53,,,,,
YUE_F5(Ye),YUE,O8,7.97,92,,6.53,,,,,
YUE_F5(Ye),YUE,O9,7.97,56,,6.53,,,,,
YUE_F5(Ye),YUE,P0,7.97,102,,6.53,,,,,
YUE_F5(Ye),YUE,P1,7.97,88,,6.53,,,,,
YUE_F5(Ye),YUE,P2,7.97,78,,6.53,,,,,
YUE_F5(Ye),YUE,P3,7.97,83,,6.53,,,,,
YUE_F5(Ye),YUE,P8,7.97,77,,6.53,,,,,
YUE_F5(Ye),YUE,P9,7.97,90,,6.53,,,,,
YUE_F5(Ye),YUE,Q0,7.97,88,,6.53,,,,,
YUE_F5(Ye),YUE,Q1,7.97,73,,6.53,,,,,
YUE_F6(Tra),YUE,O1,7.97,59,,6.53,,,,,
YUE_F6(Tra),YUE,O2,7.97,80,,6.53,,,,,
YUE_F6(Tra),YUE,O3,7.97,96,,6.53,,,,,
YUE_F6(Tra),YUE,O4,7.97,69,,6.53,,,,,
YUE_F6(Tra),YUE,O6,7.97,80,,6.53,,,,,
YUE_F6(Tra),YUE,O8,7.97,92,,6.53,,,,,
YUE_F6(Tra),YUE,O9,7.97,56,,6.53,,,,,
YUE_F6(Tra),YUE,P0,7.97,102,,6.53,,,,,
YUE_F6(Tra),YUE,P1,7.97,88,,6.53,,,,,
YUE_F6(Tra),YUE,P2,7.97,78,,6.53,,,,,
YUE_F6(Tra),YUE,P3,7.97,83,,6.53,,,,,
YUE_F6(Tra),YUE,P8,7.97,77,,6.53,,,,,
YUE_F6(Tra),YUE,P9,7.97,90,,6.53,,,,,
YUE_F6(Tra),YUE,Q0,7.97,88,,6.53,,,,,
YUE_F6(Tra),YUE,Q1,7.97,73,,6.53,,,,,
YUE_M2(Ka),YUE,O1,7.97,59,,6.53,,,,,
YUE_M2(Ka),YUE,O2,7.97,80,,6.53,,,,,
YUE_M2(Ka),YUE,O3,7.97,96,,6.53,,,,,
YUE_M2(Ka),YUE,O4,7.97,69,,6.53,,,,,
YUE_M2(Ka),YUE,O6,7.97,80,,6.53,,,,,
YUE_M2(Ka),YUE,O8,7.97,92,,6.53,,,,,
YUE_M2(Ka),YUE,O9,7.97,56,,6.53,,,,,
YUE_M2(Ka),YUE,P0,7.97,102,,6.53,,,,,
YUE_M2(Ka),YUE,P1,7.97,88,,6.53,,,,,
YUE_M2(Ka),YUE,P2,7.97,78,,6.53,,,,,
YUE_M2(Ka),YUE,P3,7.97,83,,6.53,,,,,
YUE_M2(Ka),YUE,P8,7.97,77,,6.53,,,,,
YUE_M2(Ka),YUE,P9,7.97,90,,6.53,,,,,
YUE_M2(Ka),YUE,Q0,7.97,88,,6.53,,,,,
YUE_M2(Ka),YUE,Q1,7.97,73,,6.53,,,,,
YUE_M3(Bra),YUE,O1,7.97,59,,6.53,,,,,
YUE_M3(Bra),YUE,O2,7.97,80,,6.53,,,,,
YUE_M3(Bra),YUE,O3,7.97,96,,6.53,,,,,
YUE_M3(Bra),YUE,O4,7.97,69,,6.53,,,,,
YUE_M3(Bra),YUE,O6,7.97,80,,6.53,,,,,
YUE_M3(Bra),YUE,O8,7.97,92,,6.53,,,,,
YUE_M3(Bra),YUE,O9,7.97,56,,6.53,,,,,
YUE_M3(Bra),YUE,P0,7.97,102,,6.53,,,,,
YUE_M3(Bra),YUE,P1,7.97,88,,6.53,,,,,
YUE_M3(Bra),YUE,P2,7.97,78,,6.53,,,,,
YUE_M3(Bra),YUE,P3,7.97,83,,6.53,,,,,
YUE_M3(Bra),YUE,P8,7.97,77,,6.53,,,,,
YUE_M3(Bra),YUE,P9,7.97,90,,6.53,,,,,
YUE_M3(Bra),YUE,Q0,7.97,88,,6.53,,,,,
YUE_M3(Bra),YUE,Q1,7.97,73,,6.53,,,,,
YUE_M4(Al),YUE,O1,7.97,59,,6.53,,,,,
YUE_M4(Al),YUE,O2,7.97,80,,6.53,,,,,
YUE_M4(Al),YUE,O3,7.97,96,,6.53,,,,,
YUE_M4(Al),YUE,O4,7.97,69,,6.53,,,,,
YUE_M4(Al),YUE,O6,7.97,80,,6.53,,,,,
YUE_M4(Al),YUE,O8,7.97,92,,6.53,,,,,
YUE_M4(Al),YUE,O9,7.97,56,,6.53,,,,,
YUE_M4(Al),YUE,P0,7.97,102,,6.53,,,,,
YUE_M4(Al),YUE,P1,7.97,88,,6.53,,,,,
YUE_M4(Al),YUE,P2,7.97,78,,6.53,,,,,
YUE_M4(Al),YUE,P3,7.97,83,,6.53,,,,,
YUE_M4(Al),YUE,P8,7.97,77,,6.53,,,,,
YUE_M4(Al),YUE,P9,7.97,90,,6.53,,,,,
YUE_M4(Al),YUE,Q0,7.97,88,,6.53,,,,,
YUE_M4(Al),YUE,Q1,7.97,73,,6.53,,,,,
YUE_M5(Ed),YUE,O1,7.97,59,,6.53,,,,,
YUE_M5(Ed),YUE,O2,7.97,80,,6.53,,,,,
YUE_M5(Ed),YUE,O3,7.97,96,,6.53,,,,,
YUE_M5(Ed),YUE,O4,7.97,69,,6.53,,,,,
YUE_M5(Ed),YUE,O6,7.97,80,,6.53,,,,,
YUE_M5(Ed),YUE,O8,7.97,92,,6.53,,,,,
YUE_M5(Ed),YUE,O9,7.97,56,,6.53,,,,,
YUE_M5(Ed),YUE,P0,7.97,102,,6.53,,,,,
YUE_M5(Ed),YUE,P1,7.97,88,,6.53,,,,,
YUE_M5(Ed),YUE,P2,7.97,78,,6.53,,,,,
YUE_M5(Ed),YUE,P3,7.97,83,,6.53,,,,,
YUE_M5(Ed),YUE,P8,7.97,77,,6.53,,,,,
YUE_M5(Ed),YUE,P9,7.97,90,,6.53,,,,,
YUE_M5(Ed),YUE,Q0,7.97,88,,6.53,,,,,
YUE_M5(Ed),YUE,Q1,7.97,73,,6.53,,,,,
YUE_M6(Hu),YUE,O1,7.97,59,,6.53,,,,,
YUE_M6(Hu),YUE,O2,7.97,80,,6.53,,,,,
YUE_M6(Hu),YUE,O3,7.97,96,,6.53,,,,,
YUE_M6(Hu),YUE,O4,7.97,69,,6.53,,,,,
YUE_M6(Hu),YUE,O6,7.97,80,,6.53,,,,,
YUE_M6(Hu),YUE,O8,7.97,92,,6.53,,,,,
YUE_M6(Hu),YUE,O9,7.97,56,,6.53,,,,,
YUE_M6(Hu),YUE,P0,7.97,102,,6.53,,,,,
YUE_M6(Hu),YUE,P1,7.97,88,,6.53,,,,,
YUE_M6(Hu),YUE,P2,7.97,78,,6.53,,,,,
YUE_M6(Hu),YUE,P3,7.97,83,,6.53,,,,,
YUE_M6(Hu),YUE,P8,7.97,77,,6.53,,,,,
YUE_M6(Hu),YUE,P9,7.97,90,,6.53,,,,,
YUE_M6(Hu),YUE,Q0,7.97,88,,6.53,,,,,
YUE_M6(Hu),YUE,Q1,7.97,73,,6.53,,,,,
